,file,nProperty,variable,variable_construct
3661,DS04_Z.csv,MaleVet18To34,"Male Veteran Population, Age 18-34",Veteran Population
3662,DS04_Z.csv,Male35To54,,Veteran Population
3663,DS04_Z.csv,MaleVet35To54,"Male Veteran Population, Age 35-54",Veteran Population
3664,DS04_Z.csv,Male55To64,,Veteran Population
3665,DS04_Z.csv,MaleVet55To64,"Male Veteran Population, Age 55-64",Veteran Population
3666,DS04_Z.csv,Male65To74,,Veteran Population
3667,DS04_Z.csv,MaleVet65To74,"Male Veteran Population, Age 65-74",Veteran Population
3668,DS04_Z.csv,Male75Plus,,Veteran Population
3669,DS04_Z.csv,MaleVet75Plus,"Male Veteran Population, Age 75+",Veteran Population
3670,DS04_Z.csv,FemalePop,,Veteran Population
3671,DS04_Z.csv,FemaleVetPop,,Veteran Population
3672,DS04_Z.csv,Female18To34,,Veteran Population
3673,DS04_Z.csv,FemaleVet18To34,"Female Veteran Population, Age 18-34",Veteran Population
3674,DS04_Z.csv,Female35To54,,Veteran Population
3675,DS04_Z.csv,FemaleVet35To54,"Female Veteran Population, Age 35-54",Veteran Population
3676,DS04_Z.csv,Female55To64,,Veteran Population
3677,DS04_Z.csv,FemaleVet55To64,"Female Veteran Population, Age 55-64",Veteran Population
3678,DS04_Z.csv,Female65To74,,Veteran Population
3679,DS04_Z.csv,FemaleVet65To74,"Female Veteran Population, Age 65-74",Veteran Population
3680,DS04_Z.csv,Female75Plus,,Veteran Population
3681,DS04_Z.csv,FemaleVet75Plus,"Female Veteran Population, Age 75+",Veteran Population
3682,DS04_Z.csv,VetPercent,% Veteran Population,Veteran Population
3683,DS05_C.csv,COUNTYFP,5-digit County code (state + county),Group Quarter
3684,DS05_C.csv,YEAR,,Group Quarter
3685,DS05_C.csv,TotalPop,,Group Quarter
3686,DS05_C.csv,NonrelatedHousehold,,Group Quarter
3687,DS05_C.csv,NonrelatedGroupDwelling,,Group Quarter
3688,DS05_C.csv,GroupQuarters,,Group Quarter
3689,DS05_C.csv,GroupQuarterPercent,,Group Quarter
3690,DS05_C.csv,NonrelatedHousePercent,,Group Quarter
3691,DS05_S.csv,STATEFP,2-digit State code,Group Quarter
3692,DS05_S.csv,YEAR,,Group Quarter
3693,DS05_S.csv,TotalPop,,Group Quarter
3694,DS05_S.csv,NonrelatedHousehold,,Group Quarter
3695,DS05_S.csv,NonrelatedGroupDwelling,,Group Quarter
3696,DS05_S.csv,GroupQuarters,,Group Quarter
3697,DS05_S.csv,GroupQuarterPercent,,Group Quarter
3698,DS05_S.csv,NonrelatedHousePercent,,Group Quarter
3699,DS05_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Group Quarter
3700,DS05_T.csv,YEAR,,Group Quarter
3701,DS05_T.csv,TRACTCE,6-digit Census Tract designation,Group Quarter
3702,DS05_T.csv,TotalPop,,Group Quarter
3703,DS05_T.csv,NonrelatedHousehold,,Group Quarter
3704,DS05_T.csv,NonrelatedGroupDwelling,,Group Quarter
3705,DS05_T.csv,GroupQuarters,,Group Quarter
3706,DS05_T.csv,GroupQuarterPercent,,Group Quarter
3707,DS05_T.csv,NonrelatedHousePercent,,Group Quarter
3708,DS05_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),Group Quarter
3709,DS05_Z.csv,YEAR,,Group Quarter
3710,DS05_Z.csv,TotalPop,,Group Quarter
3711,DS05_Z.csv,NonrelatedHousehold,,Group Quarter
3712,DS05_Z.csv,NonrelatedGroupDwelling,,Group Quarter
3713,DS05_Z.csv,GroupQuarters,,Group Quarter
3714,DS05_Z.csv,GroupQuarterPercent,,Group Quarter
3715,DS05_Z.csv,NonrelatedHousePercent,,Group Quarter
3716,DS06_C.csv,COUNTYFP,5-digit County code (state + county),Homeless Population
3717,DS06_C.csv,BED_COUNT,,Homeless Population
3718,DS06_C.csv,POINT_IN_TIME,,Homeless Population
3719,DS06_C.csv,YEARLY_BED_COUNT,,Homeless Population
3720,DS06_S.csv,STATEFP,2-digit State code,Homeless Population
3721,DS06_S.csv,BED_COUNT,,Homeless Population
3722,DS06_S.csv,POINT_IN_TIME,,Homeless Population
3723,DS06_S.csv,YEARLY_BED_COUNT,,Homeless Population
3724,DS06_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Homeless Population
3725,DS06_T.csv,BED_COUNT,,Homeless Population
3726,DS06_T.csv,POINT_IN_TIME,,Homeless Population
3727,DS06_T.csv,YEARLY_BED_COUNT,,Homeless Population
3728,DS06_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),Homeless Population
3729,DS06_Z.csv,BED_COUNT,,Homeless Population
3730,DS06_Z.csv,POINT_IN_TIME,,Homeless Population
3731,DS06_Z.csv,YEARLY_BED_COUNT,,Homeless Population
3732,EC01_C.csv,COUNTYFP,5-digit County code (state + county),Employment Trends
3733,EC01_C.csv,year,,Employment Trends
3734,EC01_C.csv,totWrkE,,Employment Trends
3735,EC01_C.csv,eduP,,Employment Trends
3736,EC01_C.csv,hghRskP,,Employment Trends
3737,EC01_C.csv,hltCrP,,Employment Trends
3738,EC01_C.csv,retailP,,Employment Trends
3739,EC01_S.csv,STATEFP,2-digit State code,Employment Trends
3740,EC01_S.csv,year,,Employment Trends
3741,EC01_S.csv,totWrkE,,Employment Trends
3742,EC01_S.csv,eduP,,Employment Trends
3743,EC01_S.csv,hghRskP,,Employment Trends
3744,EC01_S.csv,hltCrP,,Employment Trends
3745,EC01_S.csv,retailP,,Employment Trends
3746,EC01_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Employment Trends
3747,EC01_T.csv,year,,Employment Trends
3748,EC01_T.csv,totWrkE,,Employment Trends
3749,EC01_T.csv,eduP,,Employment Trends
3750,EC01_T.csv,hghRskP,,Employment Trends
3751,EC01_T.csv,hltCrP,,Employment Trends
3752,EC01_T.csv,retailP,,Employment Trends
3753,EC01_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),Employment Trends
3754,EC01_Z.csv,year,,Employment Trends
3755,EC01_Z.csv,totWrkE,,Employment Trends
3756,EC01_Z.csv,eduP,,Employment Trends
3757,EC01_Z.csv,hghRskP,,Employment Trends
3758,EC01_Z.csv,hltCrP,,Employment Trends
3759,EC01_Z.csv,retailP,,Employment Trends
3760,EC02_C.csv,COUNTYFP,5-digit County code (state + county),Essential Worker Jobs
3761,EC02_C.csv,year,,Essential Worker Jobs
3762,EC02_C.csv,essnWrkE,Count of Essential Workers,Essential Worker Jobs
3763,EC02_C.csv,wrkPopE,,Essential Worker Jobs
3764,EC02_C.csv,essnWrkP,Essential Workers %,Essential Worker Jobs
3765,EC02_S.csv,STATEFP,2-digit State code,Essential Worker Jobs
3766,EC02_S.csv,year,,Essential Worker Jobs
3767,EC02_S.csv,essnWrkE,Count of Essential Workers,Essential Worker Jobs
3768,EC02_S.csv,wrkPopE,,Essential Worker Jobs
3769,EC02_S.csv,essnWrkP,Essential Workers %,Essential Worker Jobs
3770,EC02_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Essential Worker Jobs
3771,EC02_T.csv,year,,Essential Worker Jobs
3772,EC02_T.csv,essnWrkE,Count of Essential Workers,Essential Worker Jobs
3773,EC02_T.csv,wrkPopE,,Essential Worker Jobs
3774,EC02_T.csv,essnWrkP,Essential Workers %,Essential Worker Jobs
3775,EC02_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),Essential Worker Jobs
3776,EC02_Z.csv,year,,Essential Worker Jobs
3777,EC02_Z.csv,essnWrkE,Count of Essential Workers,Essential Worker Jobs
3778,EC02_Z.csv,wrkPopE,,Essential Worker Jobs
3779,EC02_Z.csv,essnWrkP,Essential Workers %,Essential Worker Jobs
3780,EC03_C.csv,COUNTYFP,5-digit County code (state + county),
3781,EC03_C.csv,year,,
3782,EC03_C.csv,unempP,The number of unemployed individuals as a percentage of the civilian labor force,Unemployment Rate
3783,EC03_C.csv,povP,Number of individuals earning below the poverty income threshold as a percentage of the total population,Poverty Rate
3784,EC03_C.csv,pciE,Mean income for individuals in the past 12 months (in 2018 inflation-adjusted dollars),Per Capita Income
3785,EC03_S.csv,STATEFP,2-digit State code,
3786,EC03_S.csv,year,,
3787,EC03_S.csv,unempP,The number of unemployed individuals as a percentage of the civilian labor force,Unemployment Rate
3788,EC03_S.csv,povP,Number of individuals earning below the poverty income threshold as a percentage of the total population,Poverty Rate
3789,EC03_S.csv,pciE,Mean income for individuals in the past 12 months (in 2018 inflation-adjusted dollars),Per Capita Income
3790,EC03_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),
3791,EC03_T.csv,year,,
3792,EC03_T.csv,unempP,The number of unemployed individuals as a percentage of the civilian labor force,Unemployment Rate
3793,EC03_T.csv,povP,Number of individuals earning below the poverty income threshold as a percentage of the total population,Poverty Rate
3794,EC03_T.csv,pciE,Mean income for individuals in the past 12 months (in 2018 inflation-adjusted dollars),Per Capita Income
3795,EC03_Z.csv,ZCTA,5-digit ZIP Code Tract Area (ZCTA),
3796,EC03_Z.csv,year,,
3797,EC03_Z.csv,unempP,The number of unemployed individuals as a percentage of the civilian labor force,Unemployment Rate
3798,EC03_Z.csv,povP,Number of individuals earning below the poverty income threshold as a percentage of the total population,Poverty Rate
3799,EC03_Z.csv,pciE,Mean income for individuals in the past 12 months (in 2018 inflation-adjusted dollars),Per Capita Income
3800,EC04_C.csv,COUNTYFP,5-digit County code (state + county),Foreclosure rate
3801,EC04_C.csv,county,,Foreclosure rate
3802,EC04_C.csv,state,,Foreclosure rate
3803,EC04_C.csv,fordq_rate,Foreclosure & Delinquency %,Foreclosure rate
3804,EC04_S.csv,STATEFP,2-digit State code,Foreclosure rate
3805,EC04_S.csv,state,,Foreclosure rate
3806,EC04_S.csv,fordq_rate,Foreclosure & Delinquency %,Foreclosure rate
3807,EC04_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Foreclosure rate
3808,EC04_T.csv,county,,Foreclosure rate
3809,EC04_T.csv,state,,Foreclosure rate
3810,EC04_T.csv,fordq_rate,Foreclosure & Delinquency %,Foreclosure rate
3811,Health01_C.csv,COUNTYFP,5-digit County code (state + county),Drug-related death rate
3812,Health01_C.csv,county,,Drug-related death rate
3813,Health01_C.csv,state.code,,Drug-related death rate
3814,Health01_C.csv,state,,Drug-related death rate
3815,Health01_C.csv,deaths,,Drug-related death rate
3816,Health01_C.csv,pop,,Drug-related death rate
3817,Health01_C.csv,rawDeathRt,Drug-Related Death Rate,Drug-related death rate
3818,Health01_S.csv,STATEFP,2-digit State code,Drug-related death rate
3819,Health01_S.csv,state,,Drug-related death rate
3820,Health01_S.csv,deaths,,Drug-related death rate
3821,Health01_S.csv,pop,,Drug-related death rate
3822,Health01_S.csv,rawDeathRt,Drug-Related Death Rate,Drug-related death rate
3823,Health02_C_Mortality.csv,COUNTYFP,5-digit County code (state + county),Hepatitis C rates
3824,Health02_C_Mortality.csv,county,,Hepatitis C rates
3825,Health02_C_Mortality.csv,state.abb,,Hepatitis C rates
3826,Health02_C_Mortality.csv,County HCV Death Rate_2014,,Hepatitis C rates
3827,Health02_C_Mortality.csv,Age Less than 40 HCV Death Rate_2014,,Hepatitis C rates
3828,Health02_C_Mortality.csv,Age 40+ HCV Death Rate_2014,,Hepatitis C rates
3829,Health02_C_Mortality.csv,County HCV Death Rate_2015,,Hepatitis C rates
3830,Health02_C_Mortality.csv,Age Less than 40 HCV Death Rate_2015,,Hepatitis C rates
3831,Health02_C_Mortality.csv,Age 40+ HCV Death Rate_2015,,Hepatitis C rates
3832,Health02_C_Mortality.csv,County HCV Death Rate_2016,,Hepatitis C rates
3833,Health02_C_Mortality.csv,Age Less than 40 HCV Death Rate_2016,,Hepatitis C rates
3834,Health02_C_Mortality.csv,Age 40+ HCV Death Rate_2016,,Hepatitis C rates
3835,Health02_C_Mortality.csv,County HCV Death Rate_2017,,Hepatitis C rates
3836,Health02_C_Mortality.csv,Age Less than 40 HCV Death Rate_2017,,Hepatitis C rates
3837,Health02_C_Mortality.csv,Age 40+ HCV Death Rate_2017,,Hepatitis C rates
3838,Health02_S_Mortality.csv,STATEFP,2-digit State code,Hepatitis C rates
3839,Health02_S_Mortality.csv,state.abb,,Hepatitis C rates
3840,Health02_S_Mortality.csv,state.name,,Hepatitis C rates
3841,Health02_S_Mortality.csv,State Death Cases_2014,,Hepatitis C rates
3842,Health02_S_Mortality.csv,State Death Rate_2014,,Hepatitis C rates
3843,Health02_S_Mortality.csv,Male Death Cases_2014,,Hepatitis C rates
3844,Health02_S_Mortality.csv,Male Death Rate_2014,,Hepatitis C rates
3845,Health02_S_Mortality.csv,Female Death Cases_2014,,Hepatitis C rates
3846,Health02_S_Mortality.csv,Female Death Rate_2014,,Hepatitis C rates
3847,Health02_S_Mortality.csv,American Indian/Alaska Native Death Cases_2014,,Hepatitis C rates
3848,Health02_S_Mortality.csv,American Indian/Alaska Native Death Rate_2014,,Hepatitis C rates
3849,Health02_S_Mortality.csv,Asian or Pacific Islander Death Cases_2014,,Hepatitis C rates
3850,Health02_S_Mortality.csv,Asian or Pacific Islander Death Rate_2014,,Hepatitis C rates
3851,Health02_S_Mortality.csv,Black Death Cases_2014,,Hepatitis C rates
3852,Health02_S_Mortality.csv,Black Death Rate_2014,,Hepatitis C rates
3853,Health02_S_Mortality.csv,Hispanic Death Cases_2014,,Hepatitis C rates
3854,Health02_S_Mortality.csv,Hispanic Death Rate_2014,,Hepatitis C rates
3855,Health02_S_Mortality.csv,White Death Cases_2014,,Hepatitis C rates
3856,Health02_S_Mortality.csv,White Death Rate_2014,,Hepatitis C rates
3857,Health02_S_Mortality.csv,Age Less than 50 Death Cases_2014,,Hepatitis C rates
3858,Health02_S_Mortality.csv,Age Less than 50 Death Rate_2014,,Hepatitis C rates
3859,Health02_S_Mortality.csv,Age 50-74 Death Cases_2014,,Hepatitis C rates
3860,Health02_S_Mortality.csv,Age 50-74 Death Rate_2014,,Hepatitis C rates
3861,Health02_S_Mortality.csv,Age 75 Plus Death Cases_2014,,Hepatitis C rates
3862,Health02_S_Mortality.csv,Age 75 Plus Death Rate_2014,,Hepatitis C rates
3863,Health02_S_Mortality.csv,State Death Cases_2015,,Hepatitis C rates
3864,Health02_S_Mortality.csv,State Death Rate_2015,,Hepatitis C rates
3865,Health02_S_Mortality.csv,Male Death Cases_2015,,Hepatitis C rates
3866,Health02_S_Mortality.csv,Male Death Rate_2015,,Hepatitis C rates
3867,Health02_S_Mortality.csv,Female Death Cases_2015,,Hepatitis C rates
3868,Health02_S_Mortality.csv,Female Death Rate_2015,,Hepatitis C rates
3869,Health02_S_Mortality.csv,American Indian/Alaska Native Death Cases_2015,,Hepatitis C rates
3870,Health02_S_Mortality.csv,American Indian/Alaska Native Death Rate_2015,,Hepatitis C rates
3871,Health02_S_Mortality.csv,Asian or Pacific Islander Death Cases_2015,,Hepatitis C rates
3872,Health02_S_Mortality.csv,Asian or Pacific Islander Death Rate_2015,,Hepatitis C rates
3873,Health02_S_Mortality.csv,Black Death Cases_2015,,Hepatitis C rates
3874,Health02_S_Mortality.csv,Black Death Rate_2015,,Hepatitis C rates
3875,Health02_S_Mortality.csv,Hispanic Death Cases_2015,,Hepatitis C rates
3876,Health02_S_Mortality.csv,Hispanic Death Rate_2015,,Hepatitis C rates
3877,Health02_S_Mortality.csv,White Death Cases_2015,,Hepatitis C rates
3878,Health02_S_Mortality.csv,White Death Rate_2015,,Hepatitis C rates
3879,Health02_S_Mortality.csv,Age Less than 50 Death Cases_2015,,Hepatitis C rates
3880,Health02_S_Mortality.csv,Age Less than 50 Death Rate_2015,,Hepatitis C rates
3881,Health02_S_Mortality.csv,Age 50-74 Death Cases_2015,,Hepatitis C rates
3882,Health02_S_Mortality.csv,Age 50-74 Death Rate_2015,,Hepatitis C rates
3883,Health02_S_Mortality.csv,Age 75 Plus Death Cases_2015,,Hepatitis C rates
3884,Health02_S_Mortality.csv,Age 75 Plus Death Rate_2015,,Hepatitis C rates
3885,Health02_S_Mortality.csv,State Death Cases_2016,,Hepatitis C rates
3886,Health02_S_Mortality.csv,State Death Rate_2016,,Hepatitis C rates
3887,Health02_S_Mortality.csv,Male Death Cases_2016,,Hepatitis C rates
3888,Health02_S_Mortality.csv,Male Death Rate_2016,,Hepatitis C rates
3889,Health02_S_Mortality.csv,Female Death Cases_2016,,Hepatitis C rates
3890,Health02_S_Mortality.csv,Female Death Rate_2016,,Hepatitis C rates
3891,Health02_S_Mortality.csv,American Indian/Alaska Native Death Cases_2016,,Hepatitis C rates
3892,Health02_S_Mortality.csv,American Indian/Alaska Native Death Rate_2016,,Hepatitis C rates
3893,Health02_S_Mortality.csv,Asian or Pacific Islander Death Cases_2016,,Hepatitis C rates
3894,Health02_S_Mortality.csv,Asian or Pacific Islander Death Rate_2016,,Hepatitis C rates
3895,Health02_S_Mortality.csv,Black Death Cases_2016,,Hepatitis C rates
3896,Health02_S_Mortality.csv,Black Death Rate_2016,,Hepatitis C rates
3897,Health02_S_Mortality.csv,Hispanic Death Cases_2016,,Hepatitis C rates
3898,Health02_S_Mortality.csv,Hispanic Death Rate_2016,,Hepatitis C rates
3899,Health02_S_Mortality.csv,White Death Cases_2016,,Hepatitis C rates
3900,Health02_S_Mortality.csv,White Death Rate_2016,,Hepatitis C rates
3901,Health02_S_Mortality.csv,Age Less than 50 Death Cases_2016,,Hepatitis C rates
3902,Health02_S_Mortality.csv,Age Less than 50 Death Rate_2016,,Hepatitis C rates
3903,Health02_S_Mortality.csv,Age 50-74 Death Cases_2016,,Hepatitis C rates
3904,Health02_S_Mortality.csv,Age 50-74 Death Rate_2016,,Hepatitis C rates
3905,Health02_S_Mortality.csv,Age 75 Plus Death Cases_2016,,Hepatitis C rates
3906,Health02_S_Mortality.csv,Age 75 Plus Death Rate_2016,,Hepatitis C rates
3907,Health02_S_Mortality.csv,State Death Cases_2017,,Hepatitis C rates
3908,Health02_S_Mortality.csv,State Death Rate_2017,HCV Mortality Rate,Hepatitis C rates
3909,Health02_S_Mortality.csv,Male Death Cases_2017,,Hepatitis C rates
3910,Health02_S_Mortality.csv,Male Death Rate_2017,,Hepatitis C rates
3911,Health02_S_Mortality.csv,Female Death Cases_2017,,Hepatitis C rates
3912,Health02_S_Mortality.csv,Female Death Rate_2017,,Hepatitis C rates
3913,Health02_S_Mortality.csv,American Indian/Alaska Native Death Cases_2017,,Hepatitis C rates
3914,Health02_S_Mortality.csv,American Indian/Alaska Native Death Rate_2017,,Hepatitis C rates
3915,Health02_S_Mortality.csv,Asian or Pacific Islander Death Cases_2017,,Hepatitis C rates
3916,Health02_S_Mortality.csv,Asian or Pacific Islander Death Rate_2017,,Hepatitis C rates
3917,Health02_S_Mortality.csv,Black Death Cases_2017,,Hepatitis C rates
3918,Health02_S_Mortality.csv,Black Death Rate_2017,,Hepatitis C rates
3919,Health02_S_Mortality.csv,Hispanic Death Cases_2017,,Hepatitis C rates
3920,Health02_S_Mortality.csv,Hispanic Death Rate_2017,,Hepatitis C rates
3921,Health02_S_Mortality.csv,White Death Cases_2017,,Hepatitis C rates
3922,Health02_S_Mortality.csv,White Death Rate_2017,,Hepatitis C rates
3923,Health02_S_Mortality.csv,Age Less than 50 Death Cases_2017,,Hepatitis C rates
3924,Health02_S_Mortality.csv,Age Less than 50 Death Rate_2017,,Hepatitis C rates
3925,Health02_S_Mortality.csv,Age 50-74 Death Cases_2017,,Hepatitis C rates
3926,Health02_S_Mortality.csv,Age 50-74 Death Rate_2017,,Hepatitis C rates
3927,Health02_S_Mortality.csv,Age 75 Plus Death Cases_2017,,Hepatitis C rates
3928,Health02_S_Mortality.csv,Age 75 Plus Death Rate_2017,,Hepatitis C rates
3929,Health02_S_Prevalence.csv,STATEFP,2-digit State code,Hepatitis C rates
3930,Health02_S_Prevalence.csv,state.abb,,Hepatitis C rates
3931,Health02_S_Prevalence.csv,state.name,,Hepatitis C rates
3932,Health02_S_Prevalence.csv,State Cases,,Hepatitis C rates
3933,Health02_S_Prevalence.csv,State Rate,HCV Infection Rate,Hepatitis C rates
3934,Health02_S_Prevalence.csv,Male Cases,,Hepatitis C rates
3935,Health02_S_Prevalence.csv,Male Rate,,Hepatitis C rates
3936,Health02_S_Prevalence.csv,Female Cases,,Hepatitis C rates
3937,Health02_S_Prevalence.csv,Female Rate,,Hepatitis C rates
3938,Health02_S_Prevalence.csv,Age Less than 50 Cases,,Hepatitis C rates
3939,Health02_S_Prevalence.csv,Age Less than 50 Rate,,Hepatitis C rates
3940,Health02_S_Prevalence.csv,Age 50-74 Cases,,Hepatitis C rates
3941,Health02_S_Prevalence.csv,Age 50-74 Rate,,Hepatitis C rates
3942,Health02_S_Prevalence.csv,Age 75 Plus Cases,,Hepatitis C rates
3943,Health02_S_Prevalence.csv,Age 75 Plus Rate,,Hepatitis C rates
3944,Health02_S_Prevalence.csv,Black Non-Hispanic Cases,,Hepatitis C rates
3945,Health02_S_Prevalence.csv,Black Non-Hispanic Rate,,Hepatitis C rates
3946,Health02_S_Prevalence.csv,Non-Black Other Cases,,Hepatitis C rates
3947,Health02_S_Prevalence.csv,Non-Black Other Rate,,Hepatitis C rates
3948,Health03_C.csv,COUNTYFP,5-digit County code (state + county),Physicians
3949,Health03_C.csv,pcp_total,Count of Primary Care Physicians (PCPs),Physicians
3950,Health03_C.csv,sp_total,Count of Specialty Physicians,Physicians
3951,Health03_S.csv,STATEFP,2-digit State code,Physicians
3952,Health03_S.csv,pcp_total,Count of Primary Care Physicians (PCPs),Physicians
3953,Health03_S.csv,sp_total,Count of Specialty Physicians,Physicians
3954,Health03_T.csv,GEOID,Unique 11-digit ID for Census Tracts (state + county + tract),Physicians
3955,Health03_T.csv,TRACTCE,6-digit Census Tract designation,Physicians
3956,Health03_T.csv,pcp_total,,Physicians
3957,Health03_T.csv,sp_total,,Physicians
3958,us-wide-moudsCleaned.csv,Unnamed: 0,,
3959,us-wide-moudsCleaned.csv,name1,,
3960,us-wide-moudsCleaned.csv,name2,,
3961,us-wide-moudsCleaned.csv,street1,,
3962,us-wide-moudsCleaned.csv,street2,,
3963,us-wide-moudsCleaned.csv,city,,
3964,us-wide-moudsCleaned.csv,state,,
3965,us-wide-moudsCleaned.csv,zip,,
3966,us-wide-moudsCleaned.csv,zip4,,
3967,us-wide-moudsCleaned.csv,category,,
3968,us-wide-moudsCleaned.csv,countyGEOID,,
3969,us-wide-moudsCleaned.csv,countyName,,
3970,us-wide-moudsCleaned.csv,source,,
3971,us-wide-moudsCleaned.csv,geom,,
3972,us-wide-moudsCleaned.csv,Longitude,,
3973,us-wide-moudsCleaned.csv,Latitude,,
3974,PS01_2016_C.csv,COUNTYFP,5-digit County code (state + county),Prison Incarceration Rates
3975,PS01_2016_C.csv,YFips,,Prison Incarceration Rates
3976,PS01_2016_C.csv,Year,,Prison Incarceration Rates
3977,PS01_2016_C.csv,State,,Prison Incarceration Rates
3978,PS01_2016_C.csv,CountyName,,Prison Incarceration Rates
3979,PS01_2016_C.csv,TtlPrPpr,Total Prison Population Rate,Prison Incarceration Rates
3980,PS01_2016_C.csv,FmlPrPpr,Female Prison Population Rate,Prison Incarceration Rates
3981,PS01_2016_C.csv,MlPrPpr,Male Prison Population Rate,Prison Incarceration Rates
3982,PS01_2016_C.csv,AapiPrPpr,AAPI Prison Population Rate,Prison Incarceration Rates
3983,PS01_2016_C.csv,BlckPrPpr,Black Prison Population Rate,Prison Incarceration Rates
3984,PS01_2016_C.csv,LtnxPrPpr,Latinx Prison Population Rate,Prison Incarceration Rates
3985,PS01_2016_C.csv,NtvPrPpr,Native American Prison Population Rate,Prison Incarceration Rates
3986,PS01_2016_C.csv,WhtPrPpr,White (Non-Hispanic) Prison Population Rate,Prison Incarceration Rates
3987,PS01_2016_C.csv,TtlPrAPpr,Total Prison Admission Rate,Prison Incarceration Rates
3988,PS01_2016_C.csv,FmlPrAPpr,Female Prison Admission Rate,Prison Incarceration Rates
3989,PS01_2016_C.csv,MlPrAPpr,Male Prison Admission Rate,Prison Incarceration Rates
3990,PS01_2016_C.csv,AapiPrAPpr,AAPI Prison Admission Rate,Prison Incarceration Rates
3991,PS01_2016_C.csv,BlckPrAPpr,Black Prison Admission Rate,Prison Incarceration Rates
3992,PS01_2016_C.csv,LtnxPrAPpr,Latinx Prison Admission Rate,Prison Incarceration Rates
3993,PS01_2016_C.csv,NtvPrAPpr,Native American Prison Admission Rate,Prison Incarceration Rates
3994,PS01_2016_C.csv,WhtPrAPpr,White (Non-Hispanic) Prison Admission Rate,Prison Incarceration Rates
3995,PS01_2016_C.csv,TtlPrPp,,Prison Incarceration Rates
3996,PS01_2016_C.csv,FmlPrPp,,Prison Incarceration Rates
3997,PS01_2016_C.csv,MlPrPp,,Prison Incarceration Rates
3998,PS01_2016_C.csv,AapiPrPp,,Prison Incarceration Rates
3999,PS01_2016_C.csv,BlckPrPp,,Prison Incarceration Rates
4000,PS01_2016_C.csv,LtnxPrPp,,Prison Incarceration Rates
4001,PS01_2016_C.csv,NtvPrPp,,Prison Incarceration Rates
4002,PS01_2016_C.csv,WhtPrPp,,Prison Incarceration Rates
4003,PS01_2016_C.csv,TtlPrAPp,,Prison Incarceration Rates
4004,PS01_2016_C.csv,FmlPrAPp,,Prison Incarceration Rates
4005,PS01_2016_C.csv,MlPrAPp,,Prison Incarceration Rates
4006,PS01_2016_C.csv,AapiPrAPp,,Prison Incarceration Rates
4007,PS01_2016_C.csv,BlckPrAPp,,Prison Incarceration Rates
4008,PS01_2016_C.csv,LtnxPrAPp,,Prison Incarceration Rates
4009,PS01_2016_C.csv,NtvPrAPp,,Prison Incarceration Rates
4010,PS01_2016_C.csv,WhtPrAPp,,Prison Incarceration Rates
4011,PS02_2017_C.csv,COUNTYFP,5-digit County code (state + county),Jail Incarceration Rates
4012,PS02_2017_C.csv,YFips,,Jail Incarceration Rates
4013,PS02_2017_C.csv,Year,,Jail Incarceration Rates
4014,PS02_2017_C.csv,State,,Jail Incarceration Rates
4015,PS02_2017_C.csv,CountyName,,Jail Incarceration Rates
4016,PS02_2017_C.csv,TtlJlPpr,Total Jail Population Rate,Jail Incarceration Rates
4017,PS02_2017_C.csv,FmlJlPpr,Female Jail Population Rate,Jail Incarceration Rates
4018,PS02_2017_C.csv,MlJlPpr,Male Jail Population Rate,Jail Incarceration Rates
4019,PS02_2017_C.csv,AapiJlPpr,AAPI Jail Population Rate,Jail Incarceration Rates
4020,PS02_2017_C.csv,BlckJlPpr,Black Jail Population Rate,Jail Incarceration Rates
4021,PS02_2017_C.csv,LtnxJlPpr,Latinx Jail Population Rate,Jail Incarceration Rates
4022,PS02_2017_C.csv,NtvJlPpr,Native American Jail Population Rate,Jail Incarceration Rates
4023,PS02_2017_C.csv,WhtJlPpr,White (Non-Hispanic) Jail Population Rate,Jail Incarceration Rates
4024,PS02_2017_C.csv,TtlJlAdmr,Total jail admission rate,Jail Incarceration Rates
4025,PS02_2017_C.csv,TtlJlPrtr,Pretrial Jail Population Rate,Jail Incarceration Rates
4026,PS02_2017_C.csv,TtlJlPp,,Jail Incarceration Rates
4027,PS02_2017_C.csv,FmlJlPp,,Jail Incarceration Rates
4028,PS02_2017_C.csv,MlJlPp,,Jail Incarceration Rates
4029,PS02_2017_C.csv,AapiJlPp,,Jail Incarceration Rates
4030,PS02_2017_C.csv,BlckJlPp,,Jail Incarceration Rates
4031,PS02_2017_C.csv,LtnxJlPp,,Jail Incarceration Rates
4032,PS02_2017_C.csv,NtvJlPp,,Jail Incarceration Rates
4033,PS02_2017_C.csv,WhtJlPp,,Jail Incarceration Rates
4034,PS02_2017_C.csv,TtlJlAdm,,Jail Incarceration Rates
4035,PS02_2017_C.csv,TtlJlPrt,,Jail Incarceration Rates
