,file,nProperty,variable,variable_construct
2874,COVID04_C.csv,WkAd201002,,Historical 7-day Average Adjusted Case Count per 100K
2875,COVID04_C.csv,WkAd201003,,Historical 7-day Average Adjusted Case Count per 100K
2876,COVID04_C.csv,WkAd201004,,Historical 7-day Average Adjusted Case Count per 100K
2877,COVID04_C.csv,WkAd201005,,Historical 7-day Average Adjusted Case Count per 100K
2878,COVID04_C.csv,WkAd201006,,Historical 7-day Average Adjusted Case Count per 100K
2879,COVID04_C.csv,WkAd201007,,Historical 7-day Average Adjusted Case Count per 100K
2880,COVID04_C.csv,WkAd201008,,Historical 7-day Average Adjusted Case Count per 100K
2881,COVID04_C.csv,WkAd201009,,Historical 7-day Average Adjusted Case Count per 100K
2882,COVID04_C.csv,WkAd201010,,Historical 7-day Average Adjusted Case Count per 100K
2883,COVID04_C.csv,WkAd201011,,Historical 7-day Average Adjusted Case Count per 100K
2884,COVID04_C.csv,WkAd201012,,Historical 7-day Average Adjusted Case Count per 100K
2885,COVID04_C.csv,WkAd201013,,Historical 7-day Average Adjusted Case Count per 100K
2886,COVID04_C.csv,WkAd201014,,Historical 7-day Average Adjusted Case Count per 100K
2887,COVID04_C.csv,WkAd201015,,Historical 7-day Average Adjusted Case Count per 100K
2888,COVID04_C.csv,WkAd201016,,Historical 7-day Average Adjusted Case Count per 100K
2889,COVID04_C.csv,WkAd201017,,Historical 7-day Average Adjusted Case Count per 100K
2890,COVID04_C.csv,WkAd201018,,Historical 7-day Average Adjusted Case Count per 100K
2891,COVID04_C.csv,WkAd201019,,Historical 7-day Average Adjusted Case Count per 100K
2892,COVID04_C.csv,WkAd201020,,Historical 7-day Average Adjusted Case Count per 100K
2893,COVID04_C.csv,WkAd201021,,Historical 7-day Average Adjusted Case Count per 100K
2894,COVID04_C.csv,WkAd201022,,Historical 7-day Average Adjusted Case Count per 100K
2895,COVID04_C.csv,WkAd201023,,Historical 7-day Average Adjusted Case Count per 100K
2896,COVID04_C.csv,WkAd201024,,Historical 7-day Average Adjusted Case Count per 100K
2897,COVID04_C.csv,WkAd201025,,Historical 7-day Average Adjusted Case Count per 100K
2898,COVID04_C.csv,WkAd201026,,Historical 7-day Average Adjusted Case Count per 100K
2899,COVID04_C.csv,WkAd201027,,Historical 7-day Average Adjusted Case Count per 100K
2900,COVID04_C.csv,WkAd201028,,Historical 7-day Average Adjusted Case Count per 100K
2901,COVID04_C.csv,WkAd201029,,Historical 7-day Average Adjusted Case Count per 100K
2902,COVID04_C.csv,WkAd201030,,Historical 7-day Average Adjusted Case Count per 100K
2903,COVID04_C.csv,WkAd201031,,Historical 7-day Average Adjusted Case Count per 100K
2904,COVID04_C.csv,WkAd201101,,Historical 7-day Average Adjusted Case Count per 100K
2905,COVID04_C.csv,WkAd201102,,Historical 7-day Average Adjusted Case Count per 100K
2906,COVID04_C.csv,WkAd201103,,Historical 7-day Average Adjusted Case Count per 100K
2907,COVID04_C.csv,WkAd201104,,Historical 7-day Average Adjusted Case Count per 100K
2908,COVID04_C.csv,WkAd201105,,Historical 7-day Average Adjusted Case Count per 100K
2909,COVID04_C.csv,WkAd201106,,Historical 7-day Average Adjusted Case Count per 100K
2910,COVID04_C.csv,WkAd201107,,Historical 7-day Average Adjusted Case Count per 100K
2911,COVID04_C.csv,WkAd201108,,Historical 7-day Average Adjusted Case Count per 100K
2912,COVID04_C.csv,WkAd201109,,Historical 7-day Average Adjusted Case Count per 100K
2913,COVID04_C.csv,WkAd201110,,Historical 7-day Average Adjusted Case Count per 100K
2914,COVID04_C.csv,WkAd201111,,Historical 7-day Average Adjusted Case Count per 100K
2915,COVID04_C.csv,WkAd201112,,Historical 7-day Average Adjusted Case Count per 100K
2916,COVID04_C.csv,WkAd201113,,Historical 7-day Average Adjusted Case Count per 100K
2917,COVID04_C.csv,WkAd201114,,Historical 7-day Average Adjusted Case Count per 100K
2918,COVID04_C.csv,WkAd201115,,Historical 7-day Average Adjusted Case Count per 100K
2919,COVID04_C.csv,WkAd201116,,Historical 7-day Average Adjusted Case Count per 100K
2920,COVID04_C.csv,WkAd201117,,Historical 7-day Average Adjusted Case Count per 100K
2921,COVID04_C.csv,WkAd201118,,Historical 7-day Average Adjusted Case Count per 100K
2922,COVID04_C.csv,WkAd201119,,Historical 7-day Average Adjusted Case Count per 100K
2923,COVID04_C.csv,WkAd201120,,Historical 7-day Average Adjusted Case Count per 100K
2924,COVID04_C.csv,WkAd201121,,Historical 7-day Average Adjusted Case Count per 100K
2925,COVID04_C.csv,WkAd201122,,Historical 7-day Average Adjusted Case Count per 100K
2926,COVID04_C.csv,WkAd201123,,Historical 7-day Average Adjusted Case Count per 100K
2927,COVID04_C.csv,WkAd201124,,Historical 7-day Average Adjusted Case Count per 100K
2928,COVID04_C.csv,WkAd201125,,Historical 7-day Average Adjusted Case Count per 100K
2929,COVID04_C.csv,WkAd201126,,Historical 7-day Average Adjusted Case Count per 100K
2930,COVID04_C.csv,WkAd201127,,Historical 7-day Average Adjusted Case Count per 100K
2931,COVID04_C.csv,WkAd201128,,Historical 7-day Average Adjusted Case Count per 100K
2932,COVID04_C.csv,WkAd201129,,Historical 7-day Average Adjusted Case Count per 100K
2933,COVID04_C.csv,WkAd201130,,Historical 7-day Average Adjusted Case Count per 100K
2934,COVID04_C.csv,WkAd201201,,Historical 7-day Average Adjusted Case Count per 100K
2935,COVID04_C.csv,WkAd201202,,Historical 7-day Average Adjusted Case Count per 100K
2936,COVID04_C.csv,WkAd201203,,Historical 7-day Average Adjusted Case Count per 100K
2937,COVID04_C.csv,WkAd201204,,Historical 7-day Average Adjusted Case Count per 100K
2938,COVID04_C.csv,WkAd201205,,Historical 7-day Average Adjusted Case Count per 100K
2939,COVID04_C.csv,WkAd201206,,Historical 7-day Average Adjusted Case Count per 100K
2940,COVID04_C.csv,WkAd201207,,Historical 7-day Average Adjusted Case Count per 100K
2941,COVID04_C.csv,WkAd201208,,Historical 7-day Average Adjusted Case Count per 100K
2942,COVID04_C.csv,WkAd201209,,Historical 7-day Average Adjusted Case Count per 100K
2943,COVID04_C.csv,WkAd201210,,Historical 7-day Average Adjusted Case Count per 100K
2944,COVID04_C.csv,WkAd201211,,Historical 7-day Average Adjusted Case Count per 100K
2945,COVID04_C.csv,WkAd201212,,Historical 7-day Average Adjusted Case Count per 100K
2946,COVID04_C.csv,WkAd201213,,Historical 7-day Average Adjusted Case Count per 100K
2947,COVID04_C.csv,WkAd201214,,Historical 7-day Average Adjusted Case Count per 100K
2948,COVID04_C.csv,WkAd201215,,Historical 7-day Average Adjusted Case Count per 100K
2949,COVID04_C.csv,WkAd201216,,Historical 7-day Average Adjusted Case Count per 100K
2950,COVID04_C.csv,WkAd201217,,Historical 7-day Average Adjusted Case Count per 100K
2951,COVID04_C.csv,WkAd201218,,Historical 7-day Average Adjusted Case Count per 100K
2952,COVID04_C.csv,WkAd201219,,Historical 7-day Average Adjusted Case Count per 100K
2953,COVID04_C.csv,WkAd201220,,Historical 7-day Average Adjusted Case Count per 100K
2954,COVID04_C.csv,WkAd201221,,Historical 7-day Average Adjusted Case Count per 100K
2955,COVID04_C.csv,WkAd201222,,Historical 7-day Average Adjusted Case Count per 100K
2956,COVID04_C.csv,WkAd201223,,Historical 7-day Average Adjusted Case Count per 100K
2957,COVID04_C.csv,WkAd201224,,Historical 7-day Average Adjusted Case Count per 100K
2958,COVID04_C.csv,WkAd201225,,Historical 7-day Average Adjusted Case Count per 100K
2959,COVID04_C.csv,WkAd201226,,Historical 7-day Average Adjusted Case Count per 100K
2960,COVID04_C.csv,WkAd201227,,Historical 7-day Average Adjusted Case Count per 100K
2961,COVID04_C.csv,WkAd201228,,Historical 7-day Average Adjusted Case Count per 100K
2962,COVID04_C.csv,WkAd201229,,Historical 7-day Average Adjusted Case Count per 100K
2963,COVID04_C.csv,WkAd201230,,Historical 7-day Average Adjusted Case Count per 100K
2964,COVID04_C.csv,WkAd201231,,Historical 7-day Average Adjusted Case Count per 100K
2965,COVID04_C.csv,WkAd210101,,Historical 7-day Average Adjusted Case Count per 100K
2966,COVID04_C.csv,WkAd210102,,Historical 7-day Average Adjusted Case Count per 100K
2967,COVID04_C.csv,WkAd210103,,Historical 7-day Average Adjusted Case Count per 100K
2968,COVID04_C.csv,WkAd210104,,Historical 7-day Average Adjusted Case Count per 100K
2969,COVID04_C.csv,WkAd210105,,Historical 7-day Average Adjusted Case Count per 100K
2970,COVID04_C.csv,WkAd210106,,Historical 7-day Average Adjusted Case Count per 100K
2971,COVID04_C.csv,WkAd210107,,Historical 7-day Average Adjusted Case Count per 100K
2972,COVID04_C.csv,WkAd210108,,Historical 7-day Average Adjusted Case Count per 100K
2973,COVID04_C.csv,WkAd210109,,Historical 7-day Average Adjusted Case Count per 100K
2974,COVID04_C.csv,WkAd210110,,Historical 7-day Average Adjusted Case Count per 100K
2975,COVID04_C.csv,WkAd210111,,Historical 7-day Average Adjusted Case Count per 100K
2976,COVID04_C.csv,WkAd210112,,Historical 7-day Average Adjusted Case Count per 100K
2977,COVID04_C.csv,WkAd210113,,Historical 7-day Average Adjusted Case Count per 100K
2978,COVID04_C.csv,WkAd210114,,Historical 7-day Average Adjusted Case Count per 100K
2979,COVID04_C.csv,WkAd210115,,Historical 7-day Average Adjusted Case Count per 100K
2980,COVID04_C.csv,WkAd210116,,Historical 7-day Average Adjusted Case Count per 100K
2981,COVID04_C.csv,WkAd210117,,Historical 7-day Average Adjusted Case Count per 100K
2982,COVID04_C.csv,WkAd210118,,Historical 7-day Average Adjusted Case Count per 100K
2983,COVID04_C.csv,WkAd210119,,Historical 7-day Average Adjusted Case Count per 100K
2984,COVID04_C.csv,WkAd210120,,Historical 7-day Average Adjusted Case Count per 100K
2985,COVID04_C.csv,WkAd210121,,Historical 7-day Average Adjusted Case Count per 100K
2986,COVID04_C.csv,WkAd210122,,Historical 7-day Average Adjusted Case Count per 100K
2987,COVID04_C.csv,WkAd210123,,Historical 7-day Average Adjusted Case Count per 100K
2988,COVID04_C.csv,WkAd210124,,Historical 7-day Average Adjusted Case Count per 100K
2989,COVID04_C.csv,WkAd210125,,Historical 7-day Average Adjusted Case Count per 100K
2990,COVID04_C.csv,WkAd210126,,Historical 7-day Average Adjusted Case Count per 100K
2991,COVID04_C.csv,WkAd210127,,Historical 7-day Average Adjusted Case Count per 100K
2992,COVID04_C.csv,WkAd210128,,Historical 7-day Average Adjusted Case Count per 100K
2993,COVID04_C.csv,WkAd210129,,Historical 7-day Average Adjusted Case Count per 100K
2994,COVID04_C.csv,WkAd210130,,Historical 7-day Average Adjusted Case Count per 100K
2995,COVID04_C.csv,WkAd210131,,Historical 7-day Average Adjusted Case Count per 100K
2996,COVID04_C.csv,WkAd210201,,Historical 7-day Average Adjusted Case Count per 100K
2997,COVID04_C.csv,WkAd210202,,Historical 7-day Average Adjusted Case Count per 100K
2998,COVID04_C.csv,WkAd210203,,Historical 7-day Average Adjusted Case Count per 100K
2999,COVID04_C.csv,WkAd210204,,Historical 7-day Average Adjusted Case Count per 100K
3000,COVID04_C.csv,WkAd210205,,Historical 7-day Average Adjusted Case Count per 100K
3001,COVID04_C.csv,WkAd210206,,Historical 7-day Average Adjusted Case Count per 100K
3002,COVID04_C.csv,WkAd210207,,Historical 7-day Average Adjusted Case Count per 100K
3003,COVID04_C.csv,WkAd210208,,Historical 7-day Average Adjusted Case Count per 100K
3004,COVID04_C.csv,WkAd210209,,Historical 7-day Average Adjusted Case Count per 100K
3005,COVID04_C.csv,WkAd210210,,Historical 7-day Average Adjusted Case Count per 100K
3006,COVID04_C.csv,WkAd210211,,Historical 7-day Average Adjusted Case Count per 100K
3007,COVID04_C.csv,WkAd210212,,Historical 7-day Average Adjusted Case Count per 100K
3008,COVID04_C.csv,WkAd210213,,Historical 7-day Average Adjusted Case Count per 100K
3009,COVID04_C.csv,WkAd210214,,Historical 7-day Average Adjusted Case Count per 100K
3010,COVID04_C.csv,WkAd210215,,Historical 7-day Average Adjusted Case Count per 100K
3011,COVID04_C.csv,WkAd210216,,Historical 7-day Average Adjusted Case Count per 100K
3012,COVID04_C.csv,WkAd210217,,Historical 7-day Average Adjusted Case Count per 100K
3013,COVID04_C.csv,WkAd210218,,Historical 7-day Average Adjusted Case Count per 100K
3014,COVID04_C.csv,WkAd210219,,Historical 7-day Average Adjusted Case Count per 100K
3015,COVID04_C.csv,WkAd210220,,Historical 7-day Average Adjusted Case Count per 100K
3016,COVID04_C.csv,WkAd210221,,Historical 7-day Average Adjusted Case Count per 100K
3017,COVID04_C.csv,WkAd210222,,Historical 7-day Average Adjusted Case Count per 100K
3018,COVID04_C.csv,WkAd210223,,Historical 7-day Average Adjusted Case Count per 100K
3019,COVID04_C.csv,WkAd210224,,Historical 7-day Average Adjusted Case Count per 100K
3020,COVID04_C.csv,WkAd210225,,Historical 7-day Average Adjusted Case Count per 100K
3021,COVID04_C.csv,WkAd210226,,Historical 7-day Average Adjusted Case Count per 100K
3022,COVID04_C.csv,WkAd210227,,Historical 7-day Average Adjusted Case Count per 100K
3023,COVID04_C.csv,WkAd210228,,Historical 7-day Average Adjusted Case Count per 100K
3024,COVID04_C.csv,WkAd210301,,Historical 7-day Average Adjusted Case Count per 100K
3025,COVID04_C.csv,WkAd210302,,Historical 7-day Average Adjusted Case Count per 100K
3026,COVID04_C.csv,WkAd210303,,Historical 7-day Average Adjusted Case Count per 100K
3027,COVID04_S.csv,STATEFP,,Historical 7-day Average Adjusted Case Count per 100K
3028,COVID04_S.csv,population,,Historical 7-day Average Adjusted Case Count per 100K
3029,COVID04_S.csv,WkAd200121,,Historical 7-day Average Adjusted Case Count per 100K
3030,COVID04_S.csv,WkAd200122,,Historical 7-day Average Adjusted Case Count per 100K
3031,COVID04_S.csv,WkAd200123,,Historical 7-day Average Adjusted Case Count per 100K
3032,COVID04_S.csv,WkAd200124,,Historical 7-day Average Adjusted Case Count per 100K
3033,COVID04_S.csv,WkAd200125,,Historical 7-day Average Adjusted Case Count per 100K
3034,COVID04_S.csv,WkAd200126,,Historical 7-day Average Adjusted Case Count per 100K
3035,COVID04_S.csv,WkAd200127,,Historical 7-day Average Adjusted Case Count per 100K
3036,COVID04_S.csv,WkAd200128,,Historical 7-day Average Adjusted Case Count per 100K
3037,COVID04_S.csv,WkAd200129,,Historical 7-day Average Adjusted Case Count per 100K
3038,COVID04_S.csv,WkAd200130,,Historical 7-day Average Adjusted Case Count per 100K
3039,COVID04_S.csv,WkAd200131,,Historical 7-day Average Adjusted Case Count per 100K
3040,COVID04_S.csv,WkAd200201,,Historical 7-day Average Adjusted Case Count per 100K
3041,COVID04_S.csv,WkAd200202,,Historical 7-day Average Adjusted Case Count per 100K
3042,COVID04_S.csv,WkAd200203,,Historical 7-day Average Adjusted Case Count per 100K
3043,COVID04_S.csv,WkAd200204,,Historical 7-day Average Adjusted Case Count per 100K
3044,COVID04_S.csv,WkAd200205,,Historical 7-day Average Adjusted Case Count per 100K
3045,COVID04_S.csv,WkAd200206,,Historical 7-day Average Adjusted Case Count per 100K
3046,COVID04_S.csv,WkAd200207,,Historical 7-day Average Adjusted Case Count per 100K
3047,COVID04_S.csv,WkAd200208,,Historical 7-day Average Adjusted Case Count per 100K
3048,COVID04_S.csv,WkAd200209,,Historical 7-day Average Adjusted Case Count per 100K
3049,COVID04_S.csv,WkAd200210,,Historical 7-day Average Adjusted Case Count per 100K
3050,COVID04_S.csv,WkAd200211,,Historical 7-day Average Adjusted Case Count per 100K
3051,COVID04_S.csv,WkAd200212,,Historical 7-day Average Adjusted Case Count per 100K
3052,COVID04_S.csv,WkAd200213,,Historical 7-day Average Adjusted Case Count per 100K
3053,COVID04_S.csv,WkAd200214,,Historical 7-day Average Adjusted Case Count per 100K
3054,COVID04_S.csv,WkAd200215,,Historical 7-day Average Adjusted Case Count per 100K
3055,COVID04_S.csv,WkAd200216,,Historical 7-day Average Adjusted Case Count per 100K
3056,COVID04_S.csv,WkAd200217,,Historical 7-day Average Adjusted Case Count per 100K
3057,COVID04_S.csv,WkAd200218,,Historical 7-day Average Adjusted Case Count per 100K
3058,COVID04_S.csv,WkAd200219,,Historical 7-day Average Adjusted Case Count per 100K
3059,COVID04_S.csv,WkAd200220,,Historical 7-day Average Adjusted Case Count per 100K
3060,COVID04_S.csv,WkAd200221,,Historical 7-day Average Adjusted Case Count per 100K
3061,COVID04_S.csv,WkAd200222,,Historical 7-day Average Adjusted Case Count per 100K
3062,COVID04_S.csv,WkAd200223,,Historical 7-day Average Adjusted Case Count per 100K
3063,COVID04_S.csv,WkAd200224,,Historical 7-day Average Adjusted Case Count per 100K
3064,COVID04_S.csv,WkAd200225,,Historical 7-day Average Adjusted Case Count per 100K
3065,COVID04_S.csv,WkAd200226,,Historical 7-day Average Adjusted Case Count per 100K
3066,COVID04_S.csv,WkAd200227,,Historical 7-day Average Adjusted Case Count per 100K
3067,COVID04_S.csv,WkAd200228,,Historical 7-day Average Adjusted Case Count per 100K
3068,COVID04_S.csv,WkAd200229,,Historical 7-day Average Adjusted Case Count per 100K
3069,COVID04_S.csv,WkAd200301,,Historical 7-day Average Adjusted Case Count per 100K
3070,COVID04_S.csv,WkAd200302,,Historical 7-day Average Adjusted Case Count per 100K
3071,COVID04_S.csv,WkAd200303,,Historical 7-day Average Adjusted Case Count per 100K
3072,COVID04_S.csv,WkAd200304,,Historical 7-day Average Adjusted Case Count per 100K
3073,COVID04_S.csv,WkAd200305,,Historical 7-day Average Adjusted Case Count per 100K
3074,COVID04_S.csv,WkAd200306,,Historical 7-day Average Adjusted Case Count per 100K
3075,COVID04_S.csv,WkAd200307,,Historical 7-day Average Adjusted Case Count per 100K
3076,COVID04_S.csv,WkAd200308,,Historical 7-day Average Adjusted Case Count per 100K
3077,COVID04_S.csv,WkAd200309,,Historical 7-day Average Adjusted Case Count per 100K
3078,COVID04_S.csv,WkAd200310,,Historical 7-day Average Adjusted Case Count per 100K
3079,COVID04_S.csv,WkAd200311,,Historical 7-day Average Adjusted Case Count per 100K
3080,COVID04_S.csv,WkAd200312,,Historical 7-day Average Adjusted Case Count per 100K
3081,COVID04_S.csv,WkAd200313,,Historical 7-day Average Adjusted Case Count per 100K
3082,COVID04_S.csv,WkAd200314,,Historical 7-day Average Adjusted Case Count per 100K
3083,COVID04_S.csv,WkAd200315,,Historical 7-day Average Adjusted Case Count per 100K
3084,COVID04_S.csv,WkAd200316,,Historical 7-day Average Adjusted Case Count per 100K
3085,COVID04_S.csv,WkAd200317,,Historical 7-day Average Adjusted Case Count per 100K
3086,COVID04_S.csv,WkAd200318,,Historical 7-day Average Adjusted Case Count per 100K
3087,COVID04_S.csv,WkAd200319,,Historical 7-day Average Adjusted Case Count per 100K
3088,COVID04_S.csv,WkAd200320,,Historical 7-day Average Adjusted Case Count per 100K
3089,COVID04_S.csv,WkAd200321,,Historical 7-day Average Adjusted Case Count per 100K
