file,variable_name,variable_description,variable_construct,,theme
COVID04_C.csv,WkAd200503,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200504,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200505,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200506,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200507,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200508,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200509,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200510,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200511,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200512,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200513,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200514,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200515,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200516,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200517,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200518,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200519,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200520,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200521,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200522,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200523,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200524,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200525,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200526,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200527,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200528,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200529,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200530,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200531,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200601,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200602,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200603,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200604,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200605,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200606,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200607,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200608,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200609,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200610,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200611,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200612,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200613,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200614,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200615,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200616,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200617,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200618,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200619,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200620,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200621,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200622,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200623,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200624,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200625,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200626,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200627,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200628,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200629,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200630,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200701,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200702,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200703,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200704,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200705,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200706,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200707,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200708,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200709,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200710,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200711,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200712,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200713,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200714,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200715,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200716,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200717,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200718,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200719,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200720,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200721,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200722,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200723,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200724,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200725,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200726,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200727,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200728,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200729,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200730,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200731,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200801,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200802,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200803,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200804,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200805,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200806,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200807,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200808,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200809,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200810,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200811,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200812,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200813,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200814,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200815,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200816,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200817,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200818,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200819,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200820,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200821,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200822,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200823,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200824,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200825,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200826,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200827,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200828,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200829,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200830,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200831,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200901,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200902,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200903,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200904,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200905,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200906,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200907,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200908,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200909,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200910,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200911,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200912,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200913,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200914,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200915,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200916,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200917,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200918,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200919,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200920,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200921,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200922,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200923,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200924,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200925,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200926,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200927,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200928,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200929,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd200930,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201001,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201002,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201003,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201004,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201005,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201006,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201007,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201008,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201009,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201010,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201011,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201012,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201013,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201014,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201015,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201016,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201017,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201018,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201019,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201020,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201021,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201022,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201023,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201024,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201025,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201026,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201027,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201028,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201029,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201030,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201031,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201101,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201102,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201103,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201104,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201105,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201106,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201107,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201108,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201109,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201110,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201111,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201112,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201113,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201114,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201115,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201116,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201117,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201118,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201119,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201120,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201121,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201122,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201123,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201124,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201125,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201126,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201127,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201128,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201129,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201130,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201201,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201202,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201203,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201204,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201205,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201206,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201207,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201208,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201209,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201210,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201211,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201212,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201213,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201214,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201215,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201216,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201217,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201218,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201219,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201220,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201221,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201222,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201223,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201224,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201225,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201226,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201227,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201228,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201229,,Historical 7-day Average Adjusted Case Count per 100K,,
COVID04_C.csv,WkAd201230,,Historical 7-day Average Adjusted Case Count per 100K,,
